63,51
87,24
92,71
73,36
81,32
88,26
82,29
48,92
44,90
80,25
80,32
92,67
62,38
74,64
89,31
75,35
74,36
88,33
75,36
75,25
86,33
78,25
87,47
44,61
61,66
82,28
82,48
88,73
80,29
79,36
85,28
87,32
88,34
75,39
72,35
84,33
91,67
74,73
20,58
85,32
57,59
59,65
73,32
82,30
24,54
89,35
71,37
47,65
75,25
71,34
83,44
50,59
49,59
71,35
58,87
85,32
68,63
82,46
49,59
69,37
59,66
83,29
82,34
81,26
82,34
51,86
38,80
57,88
29,80
47,66
87,32
81,74
59,64
45,73
62,65
84,26
83,46
76,28
85,32
89,72
74,31
53,81
58,64
57,91
86,61
32,71
88,34
59,65
91,34
93,57
73,30
71,41
86,30
49,90
78,26
83,44
75,25
58,67
85,35
83,35
85,45
65,66
91,33
88,34
74,37
22,52
83,29
94,68
80,32
24,54
79,32
74,42
18,64
90,28
53,90
56,52
71,35
87,33
89,33
77,25
90,60
57,64
81,27
49,59
57,88
67,42
92,33
80,30
58,86
84,51
76,31
79,32
30,81
81,25
50,95
79,29
77,24
89,28
34,76
78,33
72,36
42,73
39,89
74,39
76,30
76,28
61,63
84,29
76,38
69,42
60,63
89,33
83,31
77,47
76,34
72,36
84,35
64,34
79,36
88,25
32,76
61,55
75,37
53,69
80,31
56,56
94,71
59,63
81,36
41,87
80,28
48,58
88,34
53,89
59,66
77,24
79,28
83,57
89,31
73,51
77,34
63,55
81,36
29,78
86,28
77,24
89,27
76,32
74,73
87,32
78,26
80,26
89,32
78,28
74,31
87,26
83,30
82,31
56,36
79,31
83,35
88,26
75,72
85,55
78,28
92,32
56,37
88,24
41,89
44,72
45,92
38,84
81,57
75,41
79,25
82,44
80,28
72,38
80,36
58,62
80,32
76,29
69,37
75,38
77,34
78,33
89,34
91,34
74,30
80,32
83,30
89,33
85,25
94,59
86,28
74,59
79,27
75,33
60,65
22,52
93,57
68,53
88,46
84,46
76,36
83,30
85,31
57,64
53,68
54,75
80,25
93,56
88,34
83,27
73,59
71,41
87,59
67,42
79,31
80,31
59,78
80,33
88,33
72,38
54,75
73,38
87,55
72,67
21,54
85,26
79,33
79,26
84,27
78,32
62,64
78,33
79,29
43,66
57,91
84,26
78,24
69,70
79,27
83,34
55,75
86,27
94,57
40,88
88,31
81,56
88,34
79,34
88,34
77,25
88,31
61,65
59,65
77,35
78,30
20,61
81,33
54,60
80,28
85,30
83,29
87,32
76,28
89,27
76,30
89,30
72,38
77,27
85,26
84,33
79,25
50,66
75,34
79,34
50,59
91,34
79,30
59,52
40,63
92,66
89,33
74,34
68,51
86,27
76,33
88,34
41,87
64,32
71,37
57,90
45,85
80,28
69,36
45,89
73,37
84,26
79,28
41,89
76,29
92,34
56,66
88,31
79,30
69,37
85,34
76,59
87,59
40,88
20,67
77,14
76,36
60,65
63,32
83,27
81,30
68,51
57,53
93,57
39,42
83,45
46,84
18,64
91,34
90,44
67,38
57,51
83,27
59,64
83,25
73,35
65,31
69,38
50,95
69,37
81,28
58,86
70,37
58,65
46,89
46,86
91,32
52,82
72,32
38,87
87,33
61,51
81,30
47,41
79,26
70,65
22,54
59,64
77,26
67,42
85,32
54,60
89,34
82,47
91,31
84,31
83,31
53,75
72,39
64,67
74,75
79,57
88,28
58,64
88,25
85,26
74,31
86,34
49,60
59,62
89,28
59,66
47,93
35,42
70,36
60,79
19,62
62,68
78,37
78,29
53,94
72,61
81,45
63,51
80,32
74,48
55,37
74,73
74,31
89,34
92,71
79,31
60,66
40,73
49,59
78,26
94,68
83,29
18,64
69,37
86,33
57,88
80,29
88,29
77,24
78,24
83,31
43,41
87,33
59,64
81,32
81,33
46,70
71,41
74,41
79,32
90,33
76,26
88,31
76,33
71,37
53,69
78,25
79,37
87,59
78,27
88,31
87,34
59,64
53,92
48,85
43,89
86,32
79,34
88,31
75,37
70,36
87,34
63,51
85,28
81,36
74,73
85,34
91,32
81,36
87,31
59,64
76,29
87,34
51,60
94,63
82,30
83,27
82,30
79,29
90,61
33,81
18,75
81,25
31,81
86,33
85,27
71,38
85,29
78,23
70,35
50,73
80,31
44,87
57,60
80,35
83,25
61,67
81,30
89,34
52,70
80,33
85,32
75,34
74,38
79,28
88,34
74,38
54,75
82,45
79,25
65,34
78,25
84,30
89,28
87,31
40,89
70,36
90,56
75,32
65,34
72,37
75,33
30,72
78,29
81,34
90,61
79,26
80,29
78,33
91,72
84,30
74,36
80,36
88,31
80,34
73,59
82,35
52,71
77,34
73,33
81,50
53,89
86,32
56,74
32,82
74,51
41,82
73,72
59,84
71,51
91,61
84,28
88,33
43,78
24,54
85,29
19,68
93,20
74,35
87,33
77,28
77,25
69,34
73,53
80,36
60,66
81,29
87,32
56,52
84,28
51,86
52,70
89,74
87,31
74,71
75,30
46,83
82,31
50,58
69,63
81,36
79,47
91,33
77,25
75,30
83,33
74,32
69,35
83,34
87,34
84,68
80,30
92,22
64,67
79,31
71,37
54,73
28,78
58,65
89,33
74,15
83,44
93,18
83,34
53,68
76,27
75,31
84,28
92,44
90,69
75,36
77,31
70,37
80,25
73,59
69,74
66,35
82,29
84,47
71,36
40,89
79,31
72,42
88,45
79,26
87,27
38,81
80,31
56,38
73,36
80,27
81,35
75,32
65,33
76,37
92,54
82,35
86,34
77,27
47,93
57,76
53,93
67,34
75,25
59,64
52,53
58,67
60,65
78,74
75,34
79,29
59,40
80,26
74,31
94,67
78,32
71,35
79,37
84,34
81,32
91,34
73,31
76,30
82,35
63,38
57,73
46,84
53,93
56,68
88,56
85,31
74,36
89,35
94,65
75,38
90,34
81,29
94,53
82,25
80,27
54,75
70,36
83,27
76,34
82,30
63,64
86,34
69,36
77,34
80,34
89,33
93,54
87,47
76,31
67,31
82,29
63,69
85,28
58,86
77,75
65,67
60,82
89,32
44,89
32,82
77,35
74,32
52,58
78,30
84,26
66,57
81,30
76,36
79,32
73,59
83,31
62,32
81,30
57,70
77,37
82,45
79,34
63,51
82,34
85,35
80,31
74,35
83,36
74,38
76,34
87,25
75,31
80,28
75,34
55,88
84,34
93,36
81,30
87,26
59,60
65,34
67,34
61,41
68,36
81,45
52,40
50,66
80,73
85,34
73,37
79,25
88,33
87,32
49,60
79,26
69,76
59,59
83,25
40,65
67,35
86,34
69,34
91,34
50,57
79,34
87,27
78,37
87,26
78,24
73,37
88,28
83,29
74,59
