24,54
28,52
28,52
25,52
24,52
24,51
26,54
26,52
24,52
24,51
24,51
24,53
23,53
23,53
22,53
21,55
25,54
27,55
23,54
23,54
23,54
24,54
22,54
21,55
23,55
23,54
23,54
24,54
21,55
20,56
21,56
24,52
24,52
25,53
23,53
23,53
25,52
20,56
20,55
20,56
20,56
20,56
21,55
21,55
21,55
21,54
22,53
22,53
22,52
22,53
25,52
23,54
22,53
24,54
25,53
21,56
21,56
26,53
27,53
26,53
26,53
27,53
27,53
27,53
26,53
26,53
27,53
27,53
26,53
27,53
27,53
26,53
26,53
27,53
26,53
26,53
27,53
26,53
27,53
26,52
27,52
27,52
26,52
27,52
27,52
26,52
26,52
27,52
27,52
27,52
27,52
27,52
27,52
26,52
26,52
27,52
26,52
27,52
27,53
27,53
26,53
26,53
27,53
27,52
27,52
28,55
21,55
27,55
27,55
23,52
24,52
24,52
25,52
24,52
24,52
25,52
25,52
24,52
24,52
23,54
26,54
26,54
26,54
21,54
20,55
21,55
21,55
21,55
21,55
21,55
21,55
21,55
22,55
21,55
21,55
21,54
21,55
21,55
21,55
21,55
21,55
21,55
21,54
21,54
21,55
22,55
21,54
21,54
21,54
22,54
22,55
23,55
23,54
23,54
23,54
23,54
23,54
23,55
23,55
23,54
23,54
24,54
25,54
25,54
25,54
25,54
22,53
22,54
22,53
22,53
22,53
22,53
22,53
23,53
23,53
23,53
22,53
23,53
23,53
23,53
23,53
23,53
23,53
22,53
23,53
23,53
22,52
23,52
23,52
23,54
23,53
23,53
23,53
23,52
23,52
24,53
24,54
24,52
25,54
25,54
25,54
25,54
25,54
25,54
25,54
25,54
25,54
25,54
25,54
25,53
25,52
26,52
21,54
23,54
26,54
23,52
27,52
27,54
22,53
25,54
27,55
28,55
25,52
25,52
25,52
25,52
25,52
25,52
24,54
24,54
25,52
25,53
21,55
23,54
23,55
27,55
21,55
25,52
25,52
23,52
23,52
23,52
27,52
25,52
24,54
23,52
20,56
20,56
20,55
20,55
20,56
20,56
20,55
21,55
22,52
23,52
23,52
23,54
24,51
24,52
23,52
24,52
24,51
24,52
22,54
23,54
23,54
26,54
24,52
27,52
21,55
21,55
21,54
21,55
25,52
25,53
26,52
27,52
24,54
25,54
25,53
26,53
21,56
26,52
27,52
27,52
27,52
28,52
27,55
27,55
28,55
28,55
28,55
26,52
27,54
27,52
23,54
23,54
23,54
21,55
21,55
21,55
22,54
22,54
21,55
21,55
24,54
24,54
20,55
21,55
21,55
21,55
21,55
22,54
23,54
23,54
25,53
24,52
24,52
24,52
23,54
24,53
24,53
25,54
25,54
25,54
26,54
27,53
21,56
26,52
23,52
21,55
22,55
23,54
23,52
24,54
24,54
24,54
25,52
25,52
26,52
22,54
24,53
23,54
23,54
28,55
27,55
28,52
21,56
21,56
22,54
22,54
26,52
26,53
25,54
24,52
24,52
26,54
26,54
27,54
24,53
24,53
24,52
24,52
24,52
25,52
25,52
24,52
24,54
23,52
21,54
21,54
21,54
24,54
25,52
24,53
24,53
22,54
21,55
27,54
21,55
24,54
24,53
23,55
24,52
23,52
23,52
24,52
24,54
25,52
23,54
27,55
27,55
27,55
28,55
28,55
28,55
26,52
27,55
23,53
23,55
22,54
24,52
25,52
24,52
26,52
26,53
23,53
24,53
25,54
25,52
22,55
25,53
25,52
24,54
27,52
22,52
23,55
26,53
21,55
27,55
24,52
26,52
26,52
23,53
23,53
23,53
23,53
23,53
24,53
