1,1
1,1
0,0
1,1
1,1
1,0
1,1
0,1
1,0
1,1
1,1
1,1
1,0
1,0
1,0
0,0
1,0
0,1
1,0
1,1
1,1
1,0
1,0
0,1
1,1
0,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,0
1,1
1,1
1,0
1,0
1,1
1,1
0,0
1,1
1,1
1,1
1,1
1,1
2,1
1,1
0,1
1,1
1,1
1,1
1,0
1,0
1,1
1,0
1,1
1,1
1,1
1,1
1,0
1,1
2,0
1,1
1,0
1,1
0,1
0,0
1,1
1,1
1,1
1,0
1,0
0,0
0,1
1,1
0,1
0,1
1,1
1,1
1,1
1,1
1,0
1,1
1,1
1,0
0,0
1,1
1,1
1,1
1,1
0,1
0,0
1,0
1,1
1,0
1,0
2,0
1,1
1,1
1,1
1,0
1,1
1,1
1,0
1,1
1,1
1,0
1,0
1,1
1,1
1,1
1,1
1,1
1,1
0,1
1,2
1,2
0,1
1,1
1,0
1,0
1,0
1,1
0,1
1,1
1,0
1,0
1,0
1,1
1,1
1,1
1,0
1,1
1,2
1,1
1,0
1,0
1,1
1,1
1,1
1,1
1,0
1,1
1,1
0,1
1,1
1,1
1,1
1,1
1,0
1,1
1,1
1,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0,1
1,1
2,0
1,1
0,0
1,1
1,1
1,1
1,1
1,0
1,1
0,1
2,1
0,1
1,0
0,0
0,0
1,0
1,1
2,1
1,1
1,1
1,0
1,1
2,1
1,0
1,1
1,0
1,1
1,1
1,0
1,0
1,1
1,1
1,0
1,0
1,0
1,1
1,5
1,5
1,5
0,5
1,5
0,5
0,5
0,4
1,5
0,5
1,5
1,5
0,5
0,6
2,5
1,5
1,5
0,5
1,5
0,5
1,5
1,5
1,5
1,5
1,5
1,5
0,5
1,4
0,5
1,4
1,5
1,6
1,6
0,5
1,4
2,5
1,5
1,5
1,5
0,5
1,5
0,5
1,5
0,5
0,5
1,5
2,5
1,6
0,5
0,5
1,5
1,6
1,5
1,5
1,5
1,4
0,5
1,5
1,5
1,6
1,5
0,5
1,5
1,5
0,5
1,5
0,5
1,6
1,5
0,5
1,5
1,6
1,5
0,4
2,5
1,5
1,5
0,5
1,5
0,5
1,5
1,5
1,5
1,5
1,4
1,5
0,6
0,5
1,5
1,6
1,4
1,4
1,4
1,5
2,4
1,5
0,5
0,5
0,4
0,5
0,5
0,5
2,5
0,5
1,5
0,5
0,5
1,5
0,6
0,5
1,5
1,4
1,5
0,5
1,5
1,5
1,5
0,5
1,6
0,5
1,4
1,4
0,5
1,5
1,5
1,5
1,5
1,6
1,5
0,5
1,5
1,5
0,5
0,5
0,5
1,5
1,5
1,5
0,5
0,4
1,5
1,5
0,5
0,4
1,5
2,4
1,5
1,5
0,5
0,5
0,4
0,5
0,6
1,6
2,5
1,4
1,4
1,5
1,6
1,5
1,5
1,5
0,5
2,5
1,5
1,5
1,5
1,5
1,5
1,5
1,6
0,5
0,6
1,5
0,5
0,5
0,5
1,4
1,5
1,6
0,5
1,5
1,5
1,5
1,5
0,5
1,5
1,4
1,6
0,5
1,5
2,5
1,5
0,5
1,5
0,5
1,5
1,5
