2.436413537154727416e-02,1.209397160674296687e-02
1.353889441529525575e-02,3.448275862068965469e-02
0.000000000000000000e+00,2.219808365550071313e-02
1.487942134869151521e-02,0.000000000000000000e+00
2.018083619642687190e-02,2.461118918564938682e-02
1.684091740111153673e-02,1.871393102818387499e-02
2.068462479921375982e-02,2.260828453892686080e-02
8.442785531368367236e-03,1.692163837349754812e-02
1.930977542386507276e-02,2.233966107967463866e-02
1.557993633428149567e-02,1.855345499041238452e-02
3.448275862068965469e-02,2.422632896987276033e-02
2.150385819002292170e-02,1.502357693592887636e-02
2.193319053539055999e-02,2.192706681146636138e-02
1.809051351487788936e-02,2.648037841151647948e-02
5.625715420263976280e-03,2.546342253585472115e-02
1.853389788528407231e-02,1.083599968457493908e-02
1.965333226085139162e-02,1.865489727548258481e-02
2.481694337637218445e-02,1.886645013751823280e-02
1.671250348351712225e-02,2.391333221684299043e-02
1.734722534277944803e-02,1.476083692613105840e-02
1.758684672984072925e-02,2.658782164167565465e-02
2.134285112568097553e-02,4.233745232292769785e-03
1.719213724613555608e-02,1.379150692677897673e-02
1.670090304543965856e-02,1.801015395120343643e-02
1.596614178243253163e-02,1.855489567391913064e-02
2.243115275964077671e-02,2.172330388272704360e-02
2.324478633871190220e-02,2.465044332057813106e-02
2.068866325493676911e-02,2.999240905753064110e-02
3.216027469115592067e-03,2.206563294761530389e-02
1.338569384411744320e-02,1.469469644158410797e-02
1.698720823682343950e-02,2.177003572275497748e-02
6.827496287597514986e-03,1.513260419689377301e-02
2.288343682072274676e-02,2.279991677593464286e-02
2.824648941363483434e-02,2.684172176948940169e-02
2.118959172524386564e-02,2.504977026255739495e-02
7.738876516857895460e-03,2.283688771206561496e-02
1.242873022081373950e-02,2.148081785851764167e-02
2.563427908087388338e-02,2.118252546291229249e-02
2.614291044685757015e-02,3.135131875344211033e-02
2.802496171707474087e-02,3.024010718686101495e-02
2.301955472917107184e-02,1.811916533491529646e-02
2.246696801900247356e-02,1.701941461421007176e-02
9.203813964226967292e-03,1.429243560248899189e-02
1.501847874478243715e-02,2.679703737294899385e-02
1.645006269152623005e-02,1.804058596720706578e-02
2.107284215843584566e-02,1.775695901406525515e-02
1.547832718863705395e-02,2.462183630286204905e-02
2.056449279173083733e-02,2.213012803538483980e-02
7.490095609119493125e-03,1.999799928009066141e-02
1.139299433640854342e-02,2.046697506524512711e-02
2.675842696572123744e-02,9.436314395584227688e-02
1.784045432840071846e-02,7.859158221236155206e-02
1.078751575960268383e-02,8.138774033409662545e-02
9.753189843386904367e-03,6.896551724137930939e-02
0.000000000000000000e+00,8.445608762499601241e-02
2.696457396026142803e-02,9.025142112300019170e-02
2.044257353059192317e-02,8.304728495684923772e-02
1.695264283258659035e-02,8.117911745712703964e-02
1.439982656498921872e-03,7.596695237310442661e-02
2.829128942047815648e-02,8.873353216049426062e-02
1.549123398843875107e-02,7.649088600692141582e-02
4.422008473021856768e-03,8.245285714103782471e-02
2.300794559554254770e-02,8.123999935483858237e-02
9.037071271819551929e-03,7.880112694526453243e-02
2.074314423884953892e-02,1.034482758620689641e-01
6.662144598153465179e-03,8.537231360424615834e-02
2.883931699573088342e-02,8.033128327105730493e-02
3.877051556485908851e-03,7.596335031225942558e-02
6.885969542839163841e-03,8.436922346164353603e-02
2.668254279531445325e-02,8.243414077891958458e-02
2.342440369295240715e-02,9.000085833807230928e-02
1.955478806462625230e-02,7.537032859043657496e-02
1.721154360657960528e-02,8.170271929104122588e-02
2.630980182395412439e-02,7.816206951064144648e-02
2.018777189812778414e-02,7.467223950313520153e-02
1.537078583974798521e-03,9.439323018119041842e-02
2.359493092666975142e-02,8.964635603263820807e-02
3.240096519281741860e-02,9.903874382295431433e-02
3.247963681175256023e-02,8.584413259241899241e-02
2.025439935020874327e-02,8.200451725422369664e-02
3.448275862068965469e-02,7.658675742491399818e-02
2.968792792815751896e-02,7.532893261810054419e-02
2.548195314099593878e-02,8.635511003391393992e-02
2.207030119410039598e-02,7.568399213112136925e-02
2.900132631119185789e-02,7.045662521866262462e-02
1.158374173451611443e-02,8.928063156928683908e-02
1.314382430345966725e-02,8.522349337466848807e-02
6.781396656208718739e-03,8.436076181521370843e-02
3.006441717499320349e-02,8.843341601518418804e-02
1.341735020245313909e-02,9.549295493243822874e-02
1.314649332345287081e-02,7.912481346792769876e-02
2.576199372880189076e-02,7.720938318072675943e-02
1.783390087972768281e-02,8.508795387366158147e-02
1.261675884517891692e-02,8.189512404285398395e-02
2.758414707927430570e-02,7.579158251932027746e-02
2.999050678889983446e-02,7.785548786493073914e-02
1.924643817972525317e-02,8.130306731958185373e-02
1.215250457571069413e-02,8.999783470665691232e-02
6.867528205969472728e-03,8.370075334987392424e-02
2.843358943523226212e-02,7.085461139327429991e-02
1.088328707810535048e-02,1.559026065018492002e-01
1.752724129712185386e-02,1.433187982541536121e-01
1.054920564210318559e-02,1.588947192502755124e-01
2.762523571721077487e-02,1.586442442800788388e-01
6.545874242066640307e-03,1.537870034407631259e-01
1.043665116078815180e-02,1.569136613458176621e-01
1.813067422526346353e-02,1.446038395806083232e-01
